username,date,content,video_title
@handehandeg.2780,6 years ago,27.03.2020,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@oscarrene1684,2 years ago,"I wonder what those dancers Will Say in their elder years or to their children:
""Oh yes, i shared The stage with Madonna...😮""",Madonna - Vogue (MDNA World Tour)
@Angie_bae,1 year ago,Yasssss❤,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@johannduplessis5057,11 months ago,"Yes, I love this song as sung by Madonna.",Madonna - Don't Cry For Me Argentina (Official Video)
@MarvelousMusicmmusic,3 years ago,Um Michael Jackson and Prince,Madonna - Like A Virgin (Official Video)
@Black-dj4lf,6 years ago,Nop jaja,"Madonna, Maluma - Medellín"
@ronaldrodriguez9601,7 months ago,Madonna brings all the memories.,Madonna - Open Your Heart (Official Video) [HD]
@vencislavkadriev-n2u6x,4 months ago,Me rn,Madonna - La Isla Bonita (Official Video)
@seslywilliams3573,4 years ago,The gay and black community kinda did more for her they invented vouging,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@medano,1 year ago,Time traveller here from 2026!,Madonna - Rain (Official Video) [HD]
@joanner7799,3 years ago,Can you upload Becoming Madonna? My daughter Cheryl saw it where Jennifer became Madonna.,Madonna - Don't Tell Me (Official Video) [HD]
@HkFinn83,1 year ago,The best time for music was when you were between the ages of 15-25,Madonna - Into The Groove (Official Video)
@elenagersonde4114,4 years ago," @Coach13013  Corona is a crown on many languages, so as Italian. But I agree on all illuminator stuff","Madonna, Quavo - Eurovision Song Contest 2019"
@basicelement,4 years ago,For me is the best album of all time,Madonna - Nothing Really Matters (Official Video) [HD]
@edilbertolumanas1196,5 years ago,⁵,Madonna - Jump (Official Video) [HD]
@mariecherestal6726,7 years ago,Love. It,Madonna - Open Your Heart (Official Video) [HD]
@Latour6182,6 years ago,Robert George the 80’s were great because of Reagan and Thatcher. HIV/Aids were only a problem if you didn’t take the necessary precautions. Chernobyl? Did you live in Russia?😏🙄,Madonna - Lucky Star (Official Video)
@mariotoad8068,8 years ago,may flower Mariah Carey is better,Madonna - Jump (Official Video) [HD]
@vertbeke7977,3 years ago,yAHH,Madonna - Crazy For You (Official Video)
@airmark02,3 years ago,"Confessions comes
 close 2nd for me 💨",Madonna - Ray Of Light (Official Video) [HD]
@alanlian168,7 months ago,"Me , my age 62 .",Madonna - Rain (Official Video) [HD]
@spiritof6663,2 years ago (edited)," @NYCSouthernGirl1  Very true...in late 1983 she broke through. In 1984 she became a star with ""Lucky Star"" and ""Like A Virgin"". But it wasn't until 1985 when the string of hits continued, one after the other after the other (""Material Girl"", ""Dress You Up"", ""Angel"", ""Crazy For You"", ""Into The Groove""--five smash hits in one year!) that it became apparent she was going to be one of the biggest stars of the decade, on a par with Jackson and Prince.",Madonna - Lucky Star (Official Video)
@yuli_070,2 months ago,Italy,Madonna - The Power Of Good-Bye (Official Video)
@21dahlgaardcarrie,5 years ago,I just turned 49 and I feel like I'm 12. And I have a 14 year old daughter! 🤣🤦‍♀️🤷‍♀️😘,Madonna - Borderline (Official Video) [HD]
@fabriiiirosso,5 years ago,So do I,Madonna - Rain (Official Video) [HD]
@susanrose4680,3 years ago,What a fantastic & funky groove -  May your grandfather's memory be forever a blessing! 😍,Madonna - Secret (Official Video) [HD]
@juliaszychowska4599,1 year ago,Good music for gimnastics,Madonna - Celebration (Official Video)
@DT_Priyamanth_1998,4 days ago,❤❤,Madonna - La Isla Bonita (Official Video)
@sandrabianchi8840,1 year ago,"It is not really like this. Don t you know that there is the power elite that decides if you can have fame, money...? She wasn t so beautiful,  not a great voice,  but she was everywhere... so, wake up",Madonna - Dress You Up (Official Video)
@kitma520,6 months ago,"Jesus Christ is the only way to everlasting life. Believe in His finished work for your sins, and you will be saved: that's it, nothing else. He loves you, and He is with you no matter what. He will never abandon nor forsake you.",Madonna - Hung Up (Official Video) [HD]
@markjnavarro,2 years ago,Its here,Madonna - Beautiful Stranger (Official Video) [HD]
@remyparaskovia5499,7 years ago (edited),Fernando Machado yasss Don Loves the queen too.,Madonna - American Pie (Official Video) [HD]
@robertallen6022,2 years ago,"Not so much the 90's, but 80's and 70's absolutely!",Madonna - Take A Bow (Official Video) [4K]
@jonathanbayliss3240,3 years ago,Kinda agree.,Madonna - Take A Bow (Official Video) [4K]
@danielgebre1644,6 months ago,Q😊,Madonna - Like A Virgin (Official Video)
@googleuser6164,8 years ago,This song has a lot of sentimental value to me.,Madonna - Borderline (Official Video) [HD]
@warthunder8792,1 year ago,Me,Madonna - Back That Up To The Beat (Official Lyric Video)
@monikamona6844,4 years ago, @emmanuelgr5822  well spotted. Probably every detailhas some meaning....what does it mean?,"Madonna, Quavo - Eurovision Song Contest 2019"
@katg9507,4 years ago, @antonparasol920  Good for you!!,Madonna - Die Another Day (Official Video)
@rick_tteixeira5171,1 year ago,26/11/2024,Madonna - Die Another Day (Official Video)
@inmaculadaasensio7598,1 year ago,Me ❤ I am saying goodbye right now. Go(o)d  lesson,Madonna - The Power Of Good-Bye (Official Video)
@Eadbhard,5 years ago (edited),"@Invisible Emo If you are talking about this song, it came out two years before the new millenium began so, yes, it was still the Nineties.  As far as the decade itself is concerned, optimism and peace were not at an ""all time high"".  The Cold War ended before the 90's really began, so you cannot use that as an example for optimism and peace.  When the 90's did roll in, there was the Rodney King incident, followed by massive riots.  There was also the controversial law enforcement siege on the Branch Davidian compound in Waco, Texas.  Too, the largest domestic terrorist attack in the U.S. occurred in the 90's - the Oklahoma City bombing.  As well, the World Trade Center was bombed by international terrorists during the 90's, 19 service members were killed in Somalia, and the First Gulf War occurred when the decade began.  The only optimism associated with the 1990's came from the economy; the astonishing onset of the Internet and the outburst of technical industries that came with it, made the decade a prosperous one.  On the heels of that, the only music backdrop that could possibly be correlated with the Nineties would be the Grunge movement.  In short, Madonna's song (Ray of Light) does not ""sum up the 90's"", and it's utterly ridiculous to think that it even could.  'Ray of Light' is a magnificent tune which just happened to come out during the latter part of that decade.",Madonna - Ray Of Light (Official Video) [HD]
@leonakinglion3210,3 years ago, @BARELYLEGALQUEEN  She's better than Beyonce,Madonna - Who's That Girl (Official Video)
@lucdescheemaecker2422,2 months ago,"Indeed, this is top!!!!!!!!!!!!!!!!! Love it!!!!!!!!!!!!!!!!!!!",Madonna - Dress You Up (Official Video)
@andirabo,4 years ago,"Vogue, Like a prayer, Express Yourself, Oh father, Bad girl in 4k please 🙏",Madonna - What It Feels Like For A Girl (Official Video) [HD]
@JFAP43,1 month ago,me,Madonna - Live To Tell (Official Video)
@StevenCrespo-k1s,10 months ago,Put on the light,"Madonna - Vogue (12"" Remix) [Official Video]"
@cutekitten4220,2 years ago,❤,Madonna - Die Another Day (Official Video)
@williammoore3747,1 year ago,I still think there is some music that does suck today music from the 50's - early 2K was best but some of the artists that are still out there from  know how to do music 4 decades ago,Madonna - Express Yourself (Official Video)
@n5791k,1 month ago,Never!,Madonna - Who's That Girl (Official Video)
@pepperfly9667,3 years ago,Did u catch that picture of her baby in the video,Madonna - Ray Of Light (Official Video) [HD]
@saavedramike1,2 years ago,"Me, September 2nd. 2023 😁👊😉",Madonna - You'll See (Official Video)
@VivianSmith-e1v,6 months ago,I agree,Madonna - Take A Bow (Official Video) [4K]
@darrelljohnston8676,4 years ago,"Just love this woman. Fell for her when I saw her face in Like a Virgin, couldn't hear the song just saw that lovely face.",Madonna - Papa Don't Preach (Official Video) [HD]
@williamrissen5065,1 year ago,This....,Madonna - Beautiful Stranger (Official Video) [HD]
@gerardomoreno6704,3 years ago,That’s the fucking truth.,Madonna - Rain (Official Video) [HD]
@k4g329,4 years ago,Damn it’s been a year already wtf,Madonna - Hung Up (Official Video) [HD]
@yzyzyz44,6 years ago,look how Hollywood and the show business really thinks that we were dumb😂😂,"Madonna, Quavo - Eurovision Song Contest 2019"
@VictoriaSylvanaSewellPhillips,2 months ago,Yep,Madonna - Rain (Official Video) [HD]
@anandpersad4927,2 years ago,👺🈵🈹🈲!,"Madonna - Vogue (12"" Remix) [Official Video]"
@TDCrownHotelEindhoven,1 year ago,Yeahhhh😊,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@josealbertolanda,1 year ago,"Madonna es mi inspiración,para muchas cosas en mi vida.",Madonna - Jump (Official Video) [HD]
@benzonbernal2997,5 years ago,That's absolutely true.. 80s the best decade for us growing up during 80's,Madonna - Crazy For You (Official Video)
@jancarlosreymundi-pabon4611,5 years ago,Sure he was..,Madonna - Like A Virgin (Official Video)
@die6nitch9inedie16,5 years ago, @clairestephens4916  AWAKE🙋‍♂️,"Madonna, Quavo - Eurovision Song Contest 2019"
@khaleesipanda5959,2 years ago,Totally agree! Wtf happened!! Damn HOLLYWOOD,Madonna - Don't Tell Me (Official Video) [HD]
@MiskolcM1,1 year ago,Yes. OK. Viva USA: United States of America: Washington D.C.: Madonna: Hung Up.... USA 2024.....😊😊😊😊❤❤❤❤😊😊😊😊😊😊,Madonna - Hung Up (Official Video) [HD]
@tuggleriguenrdnigo6268,5 years ago,❤️,Madonna - Living For Love
@RStephano,10 months ago,Eu 😊,Madonna - Dress You Up (Official Video)
@davlin7685,5 years ago,Cher released the believe balbum in 1998 she was 52 with the singles believe and strong enough which still probly get played more then this,Madonna - Sorry (Official Video) [HD]
@thatweirdo1115,1 year ago,And now... churches are singing this in chior😂,Madonna - Like A Prayer (Official Video)
@christinecolgate7884,5 years ago,Ok English,Madonna - Die Another Day (Official Video)
@ernestocruzaguilar3419,2 years ago,Yes ther is🎉,Madonna - Dress You Up (Official Video)
@heaemz,5 years ago,Theyre going to kiss my ass when im dead . She said this multiple times,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@Teenaadoofert,4 months ago,We are 😂,Madonna - La Isla Bonita (Official Video)
@conbiilunr4374,5 years ago,Madonna <3,Madonna - Open Your Heart (Official Video) [HD]
@devonripley7862,3 years ago,Yup,Madonna - Cherish (Official Video) [HD]
@Falkfisch,8 months ago,"That's maybe true, but she still doesn't have the stamina or the power to go the full eight and a half minutes...
That's where the wheat separates from the chaff...",Madonna - American Pie (Official Video) [HD]
@elocinp9347,2 months ago (edited),"Yes, me from France and very early this January 14th, 2026! Happy New Year and best wishes to everyone and everywhere in the world 🤗🥰❤❤❤❤❤❤",Madonna - Don't Cry For Me Argentina (Official Video)
@botchedtokxic,10 years ago,Miley copio artpop especialmente con los trajes de los vmas ,Madonna - Vogue (MDNA World Tour)
@otisroseboro5613,2 months ago,Right Here 😊,Madonna - Like A Virgin (Official Video)
@roldanmedinanazario4807,5 years ago,Good! You are free! God bless you!,Madonna - You'll See (Official Video)
@EMMmaximino,4 years ago, @eduardochavacano  gotta have costume changes modonna is vogue,Madonna - Nothing Really Matters (Official Video) [HD]
@sonjalalelu3667,1 year ago,Epic Video.,Madonna - Take A Bow (Official Video) [4K]
@Airwick77,5 years ago,It's a good one,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@andreymurravtsov5235,4 years ago, @madonnarulespop1137  I am 55!,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@eddieortega542,5 years ago,Me. Love this song   Makes you wana have a good!! At least for me it does. ☺️👍🏾,Madonna - Cherish (Official Video) [HD]
@becka_thack,8 months ago,"Here with you on 08/07/2025! I so love Madonna's work in the era it was released! This one is a favorite along with RAY OF LIGHT, FROZEN LIVE TO TELL BEAUTIFUL STRANGER......❤",Madonna - Don't Tell Me (Official Video) [HD]
@Ben-ky3yo,2 years ago,Madonna is a legend. How can any artist transcend 40 years? Big respect,Madonna - Frozen (Official Video) [HD]
@ravengml,3 months ago,Seems PMV from 98 but is 93 🤯,Madonna - Rain (Official Video) [HD]
@AlesFilipic,11 days ago,hey. So small music. Hey,Madonna - Music (Official Video)
@milimo,5 years ago,That would be a good collaboration.,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@arebelligoudrege6416,6 years ago,June 15 2019!,Madonna - Ghosttown
@ismara17,6 years ago,Easy Easy Alright child I will 👍,"Madonna, Maluma - Medellín"
@beebeedeeie,2 weeks ago,Touch this skin,Madonna - Girl Gone Wild (Official Video)
@RockyVegaTV,1 year ago,Forever 💙,Madonna - Live To Tell (Official Video)
@guillermovilla9517,6 years ago,"dimas evdokimov I didn’t love Hard Candy, but this song is one of her best.",Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@arielwinns,5 years ago,LOL,Madonna - Nothing Really Matters (Official Video) [HD]
@veeviz-q7k,5 years ago,Agreed. My kids 20 & 25  say that they wished for that era.. beautiful time!,Madonna - Dress You Up (Official Video)
@james-4,1 year ago,哪里的演出？,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@muneeraalshahri,1 year ago,❤,Madonna - La Isla Bonita (Official Video)
@DeniseNoeCowDanceLady,4 months ago,"The teenaged girl will NOT have an abortion. Her mind is made up and no amount of ""preaching"" will change it. The baby will be born.",Madonna - Papa Don't Preach (Official Video) [HD]
@MrSpaceRaptor,5 years ago," @hectormanuel9793  There is no such thing as ""overly effeminate men"", effeminate gay men exist and are completely valid, just like you not being one is valid. This comment reeks of internalised homophobia.",Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@virgoleighton,1 year ago,me🤚,Madonna - True Blue (Official Video)
@BluebrainTv2,4 years ago,Indeed,Madonna - Don't Tell Me (Official Video) [HD]
